"SlNo","Device","partKind","partStart","partDur"
"1533","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 08:04:13.898,1156.02200007439
"1534","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 08:23:56.571,504.25
"1535","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 08:44:01.805,2555.96300005913
"1536","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 09:26:56.207,555.536999940872
"1537","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 09:36:11.743,637.460000038147
"1538","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 09:47:09.683,588.254999876022
"1539","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 09:56:57.937,537.045000076294
"1540","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 10:06:56.482,1207.25
"1541","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 10:31:50.674,635.358000040054
"1542","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 10:42:46.519,1310.42299985886
"1543","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 11:04:36.941,707.15700006485
"1544","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 11:16:50.726,467.378999948502
"1545","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 11:25:00.634,536.992000102997
"1546","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 11:33:57.627,547.287999868393
"1547","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 11:43:27.469,756.284999847412
"1548","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 11:56:03.753,2080.39900016785
"1549","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 12:31:51.796,514.493999958038
"1550","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 12:40:26.289,846.545000076294
"1551","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 12:55:07.683,606.733999967575
"1552","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 13:07:31.730,647.707000017166
"1553","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 13:18:19.437,506.321000099182
"1554","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 13:26:45.759,512.411000013351
"1555","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 13:35:18.170,610.781999826431
"1556","acutec_QT250-M301_781d8d","3364-OP30",2014-11-21 13:45:55.601,1391.78600001335
"1557","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 15:13:18.479,1343.33999991417
"1558","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 15:35:52.088,1658.50099992752
"1559","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 16:05:23.325,295.133000135422
"1560","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 16:11:32.250,387.390000104904
"1561","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 16:17:59.640,336.208999872208
"1562","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 16:24:18.888,303.557000160217
"1563","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 16:36:00.072,700.983999967575
"1564","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 16:47:41.056,752.302999973297
"1565","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 17:34:39.394,368.951999902725
"1566","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 17:49:20.755,364.857999801636
"1567","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 17:56:27.114,379.30999994278
"1568","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 18:18:58.931,1061.77500009537
"1569","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 18:53:57.845,295.167000055313
"1570","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 18:59:29.904,358.68499994278
"1571","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 19:05:28.589,471.419000148773
"1572","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 19:14:35.848,313.596999883652
"1573","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 19:19:49.444,387.417000055313
"1574","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 19:27:57.279,461.263000011444
"1575","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 19:36:11.342,305.37700009346
"1576","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 19:41:16.719,424.365999937057
"1577","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 19:56:06.361,305.4359998703
"1578","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 20:01:24.082,332.318000078201
"1579","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 20:07:23.051,303.416999816895
"1580","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 20:12:40.828,311.549000024796
"1581","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 20:18:35.417,303.334000110626
"1582","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 20:24:40.247,297.211000204086
"1583","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 20:30:26.644,381.243000030518
"1584","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 20:36:47.887,567.768999814987
"1585","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 20:46:34.121,1041.23199987411
"1586","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 21:05:13.240,354.588999986649
"1587","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 21:11:22.165,371.005000114441
"1588","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 21:17:33.171,370.943000078201
"1589","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 21:24:16.885,381.299000024796
"1590","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 21:31:04.815,330.067999839783
"1591","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 21:54:51.191,707.209000110626
"1592","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 22:08:02.437,405.905999898911
"1593","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 22:15:33.433,1231.90999984741
"1594","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 22:36:54.555,854.682999849319
"1595","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 22:52:39.414,905.944000005722
"1596","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 23:07:45.358,910.037999868393
"1597","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 23:24:27.651,422.232000112534
"1598","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 23:31:48.345,358.697000026703
"1599","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 23:40:16.660,676.4359998703
"1600","acutec_QT250-M301_781d8d","3365-OP30",2014-11-21 23:51:33.095,844.446000099182
"1601","acutec_QT250-M301_781d8d","3365-OP30",2014-11-22 00:06:14.437,323.862999916077
"1602","acutec_QT250-M301_781d8d","3365-OP30",2014-11-22 00:12:29.530,442.745000123978
"1603","acutec_QT250-M301_781d8d","3365-OP30",2014-11-22 00:21:30.673,479.668999910355
"1604","acutec_QT250-M301_781d8d","3365-OP30",2014-11-22 00:30:23.625,299.400000095367
"1605","acutec_QT250-M301_781d8d","3365-OP30",2014-11-22 00:35:57.871,528.852999925613
"1606","acutec_QT250-M301_781d8d","3365-OP30",2014-11-22 00:47:36.838,352.538000106812
"1607","acutec_QT250-M301_781d8d","3365-OP30",2014-11-22 00:55:07.773,2637.86600017548
"1608","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 16:09:32.941,740.103000164032
"1609","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 16:42:57.563,3392.92500019073
"1610","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 17:49:41.776,1026.81299996376
"1611","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 18:26:10.181,409.922000169754
"1612","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 18:33:02.151,448.943000078201
"1613","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 18:40:33.171,698.968000173569
"1614","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 18:53:20.178,389.495000123978
"1615","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 18:59:49.674,371
"1616","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 19:06:02.723,715.324000120163
"1617","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 19:19:19.459,416.064999818802
"1618","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 19:26:17.572,496.022000074387
"1619","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 19:34:58.854,1037.73599982262
"1620","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 19:52:18.638,926.427999973297
"1621","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 20:08:11.688,422.235000133514
"1622","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 20:15:15.973,416.259000062943
"1623","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 20:22:12.233,434.695999860764
"1624","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 20:29:28.976,373.085000038147
"1625","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 20:35:42.061,377.112999916077
"1626","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 20:45:38.698,491.925000190735
"1627","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 20:53:52.673,967.869999885559
"1628","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 21:11:14.311,426.34099984169
"1629","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 21:18:22.717,428.801000118256
"1630","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 21:25:31.519,592.348000049591
"1631","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 21:36:13.078,370.973999977112
"1632","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 21:42:26.101,487.809000015259
"1633","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 21:51:23.118,498.049999952316
"1634","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 21:59:41.167,465.240999937057
"1635","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 22:08:46.776,1074.25699996948
"1636","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 22:26:43.081,455.011999845505
"1637","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 22:35:05.479,395.641999959946
"1638","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 22:41:41.121,565.68700003624
"1639","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 22:51:40.005,418.112999916077
"1640","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 22:58:40.167,1500.36000013351
"1641","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 23:24:13.924,567.796999931335
"1642","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 23:33:41.721,494.00400018692
"1643","acutec_QT250-M301_781d8d","3366-OP30",2014-11-24 23:43:36.342,584.726999998093
"1644","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 00:13:19.154,385.374000072479
"1645","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 00:19:52.720,473.462000131607
"1646","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 00:27:54.405,512.40900015831
"1647","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 00:36:37.055,528.825999975204
"1648","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 00:45:36.121,479.583999872208
"1649","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 00:53:39.801,496.024999856949
"1650","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 01:02:01.971,907.990000009537
"1651","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 01:17:20.230,436.545000076294
"1652","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 01:24:47.043,536.965000152588
"1653","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 01:34:02.466,393.532999992371
"1654","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 01:40:52.388,433.013000011444
"1655","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 01:55:54.657,715.292999982834
"1656","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 02:08:32.990,508.342000007629
"1657","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 02:17:34.131,506.305999994278
"1658","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 02:26:12.716,1012.56200003624
"1659","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 02:43:25.759,1227.73399996758
"1660","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 03:12:42.315,414.046000003815
"1661","acutec_QT250-M301_781d8d","3366-OP30",2014-11-25 03:19:54.789,518.526999950409
"1662","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 05:51:26.993,575.955999851227
"1663","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 06:41:39.668,3367.46399998665
"1664","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 07:42:52.536,373.026000022888
"1665","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 07:49:40.405,372.998000144958
"1666","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 07:56:48.757,381.242000102997
"1667","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 08:13:06.441,373.026000022888
"1668","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 08:24:47.601,371.046999931335
"1669","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 08:43:37.045,371.013999938965
"1670","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 09:16:32.869,373.021000146866
"1671","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 09:26:00.609,371.074000120163
"1672","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 09:33:35.700,373.021999835968
"1673","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 09:40:15.375,373.027000188828
"1674","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 09:54:54.697,373.050999879837
"1675","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 10:03:04.578,371.101999998093
"1676","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 10:10:11.019,373.021999835968
"1677","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 10:16:48.651,373.046000003815
"1678","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 10:23:38.592,418.116000175476
"1679","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 10:34:07.839,373.022000074387
"1680","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 10:41:28.502,373.118999958038
"1681","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 10:49:11.786,373.049999952316
"1682","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 10:56:52.969,372.987999916077
"1683","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 11:05:06.913,373.051999807358
"1684","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 11:18:46.776,373.026000022888
"1685","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 11:25:46.937,371.084000110626
"1686","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 11:33:03.598,373.042999982834
"1687","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 11:40:28.357,373.136999845505
"1688","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 11:57:45.611,373.039999961853
"1689","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 12:11:23.469,373.089999914169
"1690","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 12:19:10.832,373.025000095367
"1691","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 12:36:34.144,373.026000022888
"1692","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 12:52:43.921,373.049999952316
"1693","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 13:21:54.247,373.051000118256
"1694","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 13:30:45.150,370.972999811172
"1695","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 13:38:30.395,370.973000049591
"1696","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 13:46:11.549,369.125
"1697","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 14:01:06.365,370.977999925613
"1698","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 14:09:36.730,371
"1699","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 14:18:31.782,391.459000110626
"1700","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 14:25:58.595,368.928999900818
"1701","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 14:37:35.484,370.97200012207
"1702","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 14:45:02.266,371.031000137329
"1703","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 14:52:24.983,368.927999973297
"1704","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 15:00:14.503,368.946000099182
"1705","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 15:14:45.568,371.026000022888
"1706","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 15:21:49.881,379.160000085831
"1707","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 15:30:05.871,370.977999925613
"1708","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 15:45:56.960,370.973000049591
"1709","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 15:53:13.532,370.977999925613
"1710","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 16:00:26.007,370.976999998093
"1711","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 16:15:21.657,370.99799990654
"1712","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 16:24:31.043,370.973999977112
"1713","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 16:31:55.865,370.979000091553
"1714","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 16:38:56.052,373.020999908447
"1715","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 16:46:31.062,368.977999925613
"1716","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 17:38:28.625,370.99799990654
"1717","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 17:58:05.206,432.473999977112
"1718","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 18:06:33.555,368.947000026703
"1719","acutec_QT250-M301_781d8d","3367-OP30",2014-11-25 18:13:31.684,371.003000020981
"1720","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 19:32:50.338,591.634999990463
"1721","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 20:24:31.430,570.072999954224
"1722","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 20:56:28.683,430.425999879837
"1723","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 21:07:18.525,500.119999885559
"1724","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 21:19:22.119,434.498000144958
"1725","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 21:30:24.131,573.911000013351
"1726","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 21:44:10.223,452.957000017166
"1727","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 22:08:15.345,813.72000002861
"1728","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 22:24:53.596,409.975000143051
"1729","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 22:33:36.371,414.033999919891
"1730","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 22:48:43.302,563.642999887466
"1731","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 23:00:03.822,500.104000091553
"1732","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 23:13:19.061,520.744999885559
"1733","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 23:25:59.724,502.170000076294
"1734","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 23:36:24.930,407.893999814987
"1735","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 23:45:11.789,430.427000045776
"1736","acutec_QT250-M301_781d8d","3368-OP30",2014-11-25 23:54:33.469,438.619999885559
"1737","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 00:03:48.980,416.371000051498
"1738","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 00:13:01.440,463.197999954224
"1739","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 00:23:20.532,426.296999931335
"1740","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 00:35:24.102,733.778000116348
"1741","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 00:49:34.711,438.625
"1742","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 01:36:39.138,440.716000080109
"1743","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 01:47:39.210,434.520999908447
"1744","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 01:57:58.207,1299.47500014305
"1745","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 02:22:38.128,418.073999881744
"1746","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 02:32:46.825,440.695999860764
"1747","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 02:43:20.219,448.888000011444
"1748","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 03:00:08.910,721.494999885559
"1749","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 03:14:38.042,434.523999929428
"1750","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 03:24:16.112,405.84600019455
"1751","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 03:34:47.431,526.743000030518
"1752","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 03:51:52.335,582.080999851227
"1753","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 04:13:42.022,432.445999860764
"1754","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 04:41:38.671,573.940999984741
"1755","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 04:53:30.009,395.581000089645
"1756","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 05:16:06.920,446.814999818802
"1757","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 05:24:51.624,407.891999959946
"1758","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 05:32:55.355,397.628000020981
"1759","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 05:45:02.993,668.213999986649
"1760","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 05:59:19.809,395.578999996185
"1761","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 06:12:10.828,395.608999967575
"1762","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 06:24:26.667,416.085999965668
"1763","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 06:32:24.253,457.081000089645
"1764","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 06:41:35.607,452.956999778748
"1765","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 06:51:27.953,3068.29699993134
"1766","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 08:05:35.770,504.15900015831
"1767","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 08:19:09.492,401.720999956131
"1768","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 08:27:07.052,411.996999979019
"1769","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 08:37:59.565,424.31200003624
"1770","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 08:50:03.132,434.555000066757
"1771","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 08:59:02.259,430.424000024796
"1772","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 09:07:18.312,473.493000030518
"1773","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 09:17:47.578,739.898999929428
"1774","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 09:30:56.720,859.006000041962
"1775","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 09:46:00.842,481.68799996376
"1776","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 10:05:00.275,547.286999940872
"1777","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 10:14:50.605,395.580000162125
"1778","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 10:22:17.471,395.550000190735
"1779","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 10:30:12.986,494.006000041962
"1780","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 10:43:24.176,432.502999782562
"1781","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 10:51:19.747,450.93700003624
"1782","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 10:59:43.966,399.648000001907
"1783","acutec_QT250-M301_781d8d","3368-OP30",2014-11-26 11:08:53.272,436.575999975204
"1784","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 14:21:31.006,895.904000043869
"1785","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 15:42:15.144,914.160000085831
"1786","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 16:12:02.368,475.539999961853
"1787","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 16:35:53.072,555.443000078201
"1788","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 16:51:23.670,2918.66100001335
"1789","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 17:50:09.184,674.330000162125
"1790","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 18:08:11.642,481.65700006485
"1791","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 18:18:59.315,414.017999887466
"1792","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 18:29:18.315,510.362999916077
"1793","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 18:42:29.476,418.138999938965
"1794","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 19:03:48.530,416.085000038147
"1795","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 19:13:44.997,418.113000154495
"1796","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 19:26:09.163,405.824999809265
"1797","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 19:36:01.657,411.987999916077
"1798","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 19:45:35.710,407.865999937057
"1799","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 19:54:53.263,434.608999967575
"1800","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 20:11:37.858,407.868999958038
"1801","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 20:21:15.845,452.980999946594
"1802","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 20:31:53.595,409.93499994278
"1803","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 20:42:25.046,405.792999982834
"1804","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 20:52:05.244,436.573000192642
"1805","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 21:07:25.644,504.21799993515
"1806","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 21:20:12.512,485.77799987793
"1807","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 21:31:33.036,465.275000095367
"1808","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 21:41:33.632,465.274000167847
"1809","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 21:56:23.190,475.513999938965
"1810","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 22:10:58.556,461.177999973297
"1811","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 22:26:21.023,2084.46199989319
"1812","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 23:11:14.273,436.913000106812
"1813","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 23:20:46.536,987.897000074387
"1814","acutec_QT250-M301_781d8d","3369-OP30",2014-11-26 23:47:19.467,860.855000019073
"1815","acutec_QT250-M301_781d8d","3369-OP30",2014-11-27 00:04:48.871,817.813999891281
"1816","acutec_QT250-M301_781d8d","3369-OP30",2014-11-27 00:26:48.969,487.829999923706
"1817","acutec_QT250-M301_781d8d","3369-OP30",2014-11-27 01:09:15.236,532.914999961853
